Style,Standard
Append Mode,1
Fill Mode,1
Capacity,100000
Count,51
Base Time Seconds,1706967266
Base Time Fractional,.272828020
Index,Reading,Unit,Range Digits,Disp Digits,Math,Start Group,Limit1 High,Limit1 Low,Limit2 High,Limit2 Low,Terminal,Questionable,Origin,Value,Unit,Digits,Output,Sense,Source Limit,Overtemp,Date,Time,Fractional Seconds
11,2.125790342689e-05,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0000999898984,Amp DC,.001,T,4W,F,F,02/03/2024,13:34:27,.966981560
12,2.043426502496e-05,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0001099916699,Amp DC,.001,T,4W,F,F,02/03/2024,13:34:28,.136392020
13,2.029696770478e-05,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0001199964390,Amp DC,.001,T,4W,F,F,02/03/2024,13:34:28,.305813500
14,2.153239620384e-05,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0001300003205,Amp DC,.001,T,4W,F,F,02/03/2024,13:34:28,.475223520
15,2.02968949452e-05,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0001399848552,Amp DC,.001,T,4W,F,F,02/03/2024,13:34:28,.644646400
16,2.468944876455e-05,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0001499887294,Amp DC,.001,T,4W,F,F,02/03/2024,13:34:28,.814069480
17,2.317951293662e-05,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0001599921234,Amp DC,.001,T,4W,F,F,02/03/2024,13:34:28,.983472660
18,2.661121834535e-05,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0001699963614,Amp DC,.001,T,4W,F,F,02/03/2024,13:34:29,.152886740
19,2.688575477805e-05,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0001799992024,Amp DC,.001,T,4W,F,F,02/03/2024,13:34:29,.322303000
20,3.196469333488e-05,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0001900035859,Amp DC,.001,T,4W,F,F,02/03/2024,13:34:29,.491705540
21,3.059189475607e-05,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0001999883534,Amp DC,.001,T,4W,F,F,02/03/2024,13:34:29,.661115280
22,3.470992669463e-05,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0002099912817,Amp DC,.001,T,4W,F,F,02/03/2024,13:34:29,.830513400
23,3.663165261969e-05,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0002199971495,Amp DC,.001,T,4W,F,F,02/03/2024,13:34:29,.999912540
24,3.992613346782e-05,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0002299978514,Amp DC,.001,T,4W,F,F,02/03/2024,13:34:30,.169325300
25,4.225962038618e-05,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0002400018566,Amp DC,.001,T,4W,F,F,02/03/2024,13:34:30,.338726140
26,4.720120341517e-05,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0002500060655,Amp DC,.001,T,4W,F,F,02/03/2024,13:34:30,.508135080
27,4.857385647483e-05,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0002599913278,Amp DC,.001,T,4W,F,F,02/03/2024,13:34:30,.677572640
28,5.090747436043e-05,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0002699927427,Amp DC,.001,T,4W,F,F,02/03/2024,13:34:30,.846982980
29,5.722173955292e-05,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0002799977083,Amp DC,.001,T,4W,F,F,02/03/2024,13:34:31,.016397680
30,5.982977745589e-05,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0002900008112,Amp DC,.001,T,4W,F,F,02/03/2024,13:34:31,.185810760
31,6.57323107589e-05,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0003000042925,Amp DC,.001,T,4W,F,F,02/03/2024,13:34:31,.355208620
32,6.902670429554e-05,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0003099924943,Amp DC,.001,T,4W,F,F,02/03/2024,13:34:31,.524615940
33,7.534102769569e-05,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0003199944913,Amp DC,.001,T,4W,F,F,02/03/2024,13:34:31,.694019180
34,7.657636888325e-05,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0003299954697,Amp DC,.001,T,4W,F,F,02/03/2024,13:34:31,.863423900
35,8.27533804113e-05,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0003399995912,Amp DC,.001,T,4W,F,F,02/03/2024,13:34:32,.032835180
36,8.796945621725e-05,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0003500013845,Amp DC,.001,T,4W,F,F,02/03/2024,13:34:32,.202241380
37,9.675465116743e-05,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0003600031778,Amp DC,.001,T,4W,F,F,02/03/2024,13:34:32,.371649200
38,9.853906522039e-05,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0003699902154,Amp DC,.001,T,4W,F,F,02/03/2024,13:34:32,.541062980
39,0.0001052651932696,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0003799928236,Amp DC,.001,T,4W,F,F,02/03/2024,13:34:32,.710459460
40,0.0001084223476937,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0003899963922,Amp DC,.001,T,4W,F,F,02/03/2024,13:34:32,.879865160
41,0.000117756499094,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0003999987966,Amp DC,.001,T,4W,F,F,02/03/2024,13:34:33,.049296240
42,0.0001221489947056,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0004100026563,Amp DC,.001,T,4W,F,F,02/03/2024,13:34:33,.218701960
43,0.0001283260207856,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0004199878604,Amp DC,.001,T,4W,F,F,02/03/2024,13:34:33,.388122280
44,0.0001331303647021,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0004299910506,Amp DC,.001,T,4W,F,F,02/03/2024,13:34:33,.557539400
45,0.0001408174139215,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0004399977042,Amp DC,.001,T,4W,F,F,02/03/2024,13:34:33,.726932380
46,0.0001465825625928,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0004499965580,Amp DC,.001,T,4W,F,F,02/03/2024,13:34:33,.896334140
47,0.0001531712914584,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0004600007960,Amp DC,.001,T,4W,F,F,02/03/2024,13:34:34,.065756960
48,0.0001579755480634,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0004700039281,Amp DC,.001,T,4W,F,F,02/03/2024,13:34:34,.235169360
49,0.0001671725331107,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0004799909366,Amp DC,.001,T,4W,F,F,02/03/2024,13:34:34,.404576660
50,0.0001725260663079,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0004899898777,Amp DC,.001,T,4W,F,F,02/03/2024,13:34:34,.573977660
51,0.0001789774541976,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0004999930388,Amp DC,.001,T,4W,F,F,02/03/2024,13:34:34,.743376120
